Data_Venda,ID_Subcategoria,ID_Cidade,ID,Custo_UnitArio,Preco_Unitario,Quantidade,Valor_Desconto
2017-06-02,1,693,20070602120276,30.58,59.99,1,0.0
2017-06-02,20,509,200706023CS509,74.96,163.0,14,228.2
2017-06-02,6,545,20070602418016,13.1,25.69,1,0.0
2017-06-02,6,693,20070602120276,13.1,25.69,1,0.0
2017-06-02,6,543,20070602816596,13.1,25.69,1,0.0
2017-06-02,10,509,200706023CS509,58.36,126.9,1,12.69
2017-06-02,9,509,200706023CS509,216.12,469.97,1,46.997
2017-06-02,20,509,200706023CS509,73.58,160.0,14,224.0
2017-06-02,20,509,200706023CS509,73.12,159.0,8,127.2
2017-06-02,20,509,200706023CS509,69.25,209.0,8,167.2
2017-06-02,6,454,20070602817975,13.1,25.69,1,0.0
2017-06-02,6,583,20070602213655,13.1,25.69,1,0.0
2017-06-02,6,481,20070602212525,13.1,25.69,1,0.0
2017-06-02,6,671,20070602324755,13.1,25.69,1,0.0
2017-06-02,10,478,200706022CS478,29.01,56.9,4,22.76
2017-06-02,18,478,200706023CS478,30.08,59.0,7,41.3
2017-06-02,13,478,200706022CS478,162.64,319.0,16,510.4
2017-06-02,17,478,200706023CS478,254.86,499.9,64,3199.36
2017-06-02,18,478,200706023CS478,50.47,99.0,15,148.5
2017-06-02,15,478,200706023CS478,166.2,326.0,3,97.8
2017-06-02,6,478,200706024CS478,13.1,25.69,1,2.569
2017-06-02,1,478,200706024CS478,30.58,59.99,1,5.999
2017-06-02,15,478,200706023CS478,275.46,599.0,6,359.4
2017-06-02,18,478,200706023CS478,70.87,139.0,2,27.8
2017-06-02,9,478,200706022CS478,216.12,469.97,14,657.958
2017-06-02,9,478,200706022CS478,86.67,169.99,2,33.998
2017-06-02,9,478,200706022CS478,73.11,143.4,8,114.72
2017-06-02,9,478,200706022CS478,160.93,349.95,8,279.96
2017-06-02,13,478,200706022CS478,321.44,699.0,8,559.2
2017-06-02,20,498,200706023CS498,75.87,229.0,12,0.0
2017-06-02,15,478,200706023CS478,321.44,699.0,8,559.2
2017-06-02,18,478,200706023CS478,82.32,179.0,8,143.2
2017-06-02,13,478,200706022CS478,101.46,199.0,2,39.8
2017-06-02,13,478,200706022CS478,132.05,259.0,4,103.6
2017-06-02,15,478,200706023CS478,430.38,1299.0,7,909.3
2017-06-02,9,478,200706022CS478,160.93,349.95,16,559.92
2017-06-02,17,478,200706023CS478,112.14,219.95,10,219.95
2017-06-02,6,437,20070602224690,13.1,25.69,1,0.0
2017-06-02,6,430,20070602819730,13.1,25.69,1,0.0
2017-06-02,6,610,20070602717000,13.1,25.69,1,0.0
2017-06-02,19,662,200706023CS489,459.4,999.0,6,0.0
2017-06-02,1,430,20070602819730,30.58,59.99,1,0.0
2017-06-02,6,563,20070602522440,13.1,25.69,1,0.0
2017-06-02,6,468,200706021CS468,22.05,47.95,4,19.18
2017-06-02,6,468,200706021CS468,13.1,25.69,2,5.138
2017-06-02,1,499,20070602729339,30.58,59.99,1,0.0
2017-06-02,10,449,200706025CS449,58.36,126.9,1,0.0
2017-06-02,9,449,200706025CS449,216.12,469.97,1,0.0
2017-06-02,1,449,200706025CS449,30.58,59.99,1,0.0
2017-06-02,6,531,20070602714309,13.1,25.69,1,2.569
2017-06-02,6,551,20070602819689,13.1,25.69,1,0.0
2017-06-02,6,442,20070602223249,13.1,25.69,1,0.0
2017-06-02,6,690,20070602324669,13.1,25.69,1,0.0
2017-06-02,6,553,20070602222179,13.1,25.69,1,2.569
2017-06-02,6,499,20070602729339,13.1,25.69,1,0.0
2017-06-02,6,647,20070602218089,13.1,25.69,1,0.0
2017-06-02,15,449,200706023CS449,275.46,599.0,6,0.0
2017-06-02,15,449,200706023CS449,275.46,599.0,6,0.0
2017-06-02,15,449,200706023CS449,275.46,599.0,12,0.0
2017-06-02,13,449,200706022CS449,229.93,500.0,6,0.0
2017-06-02,13,449,200706022CS449,151.3,329.0,6,0.0
2017-06-02,15,449,200706023CS449,195.24,382.95,6,0.0
2017-06-02,17,449,200706023CS449,215.68,469.0,18,0.0
2017-06-02,18,449,200706023CS449,50.47,99.0,3,0.0
2017-06-02,18,449,200706023CS449,70.87,139.0,7,0.0
2017-06-02,6,449,200706025CS449,13.1,25.69,1,0.0
2017-06-02,17,449,200706023CS449,254.86,499.9,18,0.0
2017-06-02,17,449,200706023CS449,137.63,269.95,9,0.0
2017-06-02,18,449,200706023CS449,24.98,49.0,4,0.0
2017-06-03,6,588,20070603720048,13.1,25.69,1,0.0
2017-06-03,6,506,20070603723608,13.1,25.69,1,0.0
2017-06-03,6,587,20070603724558,13.1,25.69,1,0.0
2017-06-03,6,652,20070603826518,13.1,25.69,1,0.0
2017-06-03,6,586,20070603819438,13.1,25.69,1,0.0
2017-06-03,1,634,20070603716928,30.58,59.99,1,5.999
2017-06-03,1,425,200706031CS425,30.58,59.99,2,11.998
2017-06-03,1,587,20070603724558,30.58,59.99,1,0.0
2017-06-03,6,634,20070603716928,13.1,25.69,1,2.569
2017-06-03,6,632,20070603212248,13.1,25.69,1,2.569
2017-06-03,6,682,20070603714077,13.1,25.69,1,0.0
2017-06-03,6,541,20070603725447,13.1,25.69,1,0.0
2017-06-03,6,765,20070603717817,13.1,25.69,1,0.0
2017-06-03,6,658,20070603223677,13.1,25.69,1,0.0
2017-06-03,6,597,20070603713067,13.1,25.69,1,0.0
2017-06-03,9,586,200706032CS428,160.93,349.95,6,0.0
2017-06-03,9,586,200706032CS428,216.12,469.97,6,0.0
2017-06-03,1,682,20070603714077,30.58,59.99,1,0.0
2017-06-03,6,706,20070603222947,13.1,25.69,1,2.569
2017-06-03,6,599,20070603721177,13.1,25.69,1,2.569
2017-06-03,6,528,20070603715696,13.1,25.69,1,0.0
2017-06-03,6,705,20070603822396,13.1,25.69,1,0.0
2017-06-03,1,625,20070603417536,30.58,59.99,1,0.0
2017-06-03,6,625,20070603417536,13.1,25.69,1,0.0
2017-06-03,6,494,20070603818406,13.1,25.69,1,0.0
2017-06-03,6,641,20070603715116,13.1,25.69,1,0.0
2017-06-03,20,509,200706033CS509,53.34,116.0,7,81.2
2017-06-03,20,509,200706033CS509,73.12,159.0,8,127.2
2017-06-03,20,509,200706033CS509,72.56,219.0,28,613.2
2017-06-03,20,509,200706033CS509,40.28,79.0,4,31.6
2017-06-03,20,509,200706033CS509,73.12,159.0,6,95.4
2017-06-03,20,509,200706033CS509,90.13,196.0,8,156.8
2017-06-03,20,509,200706033CS509,59.32,129.0,14,180.6
2017-06-03,6,483,20070603422565,13.1,25.69,1,0.0
2017-06-03,6,529,20070603727795,13.1,25.69,1,0.0
2017-06-03,6,621,20070603717775,13.1,25.69,1,0.0
2017-06-03,6,691,20070603223375,13.1,25.69,1,0.0
2017-06-03,6,678,20070603826485,13.1,25.69,1,0.0
2017-06-03,6,674,20070603813265,13.1,25.69,1,0.0
2017-06-03,1,691,20070603223375,30.58,59.99,1,0.0
2017-06-03,1,678,20070603826485,30.58,59.99,1,0.0
2017-06-03,1,637,20070603819625,30.58,59.99,1,5.999
2017-06-03,6,511,20070603223485,13.1,25.69,1,0.0
2017-06-03,6,506,20070603717645,13.1,25.69,1,0.0
2017-06-03,6,637,20070603819625,13.1,25.69,1,2.569
2017-06-03,13,478,200706032CS478,229.47,499.0,6,299.4
2017-06-03,9,478,200706032CS478,389.26,763.51,6,458.106
2017-06-03,15,478,200706033CS478,275.46,599.0,6,359.4
2017-06-03,9,478,200706032CS478,101.97,200.0,2,40.0
2017-06-03,18,478,200706033CS478,30.08,59.0,3,17.7
2017-06-03,18,478,200706033CS478,63.92,139.0,5,69.5
2017-06-03,9,478,200706036CS478,216.12,469.97,1,46.997
2017-06-03,9,478,200706033CS478,216.12,469.97,1,46.997
2017-06-03,10,478,200706036CS478,58.36,126.9,1,12.69
2017-06-03,15,478,200706033CS478,275.46,599.0,6,359.4
2017-06-03,13,478,200706032CS478,157.54,309.0,6,185.4
2017-06-03,10,478,200706033CS478,58.36,126.9,1,12.69
2017-06-03,15,478,200706033CS478,195.24,382.95,13,497.835
2017-06-03,10,498,200706033CS498,58.36,126.9,1,0.0
2017-06-03,18,478,200706033CS478,63.92,139.0,8,111.2
2017-06-03,18,478,200706033CS478,22.86,69.0,8,55.2
2017-06-03,20,498,200706033CS498,87.37,190.0,6,0.0
2017-06-03,20,498,200706033CS498,73.12,159.0,6,0.0
2017-06-03,20,498,200706033CS498,75.87,229.0,12,0.0
2017-06-03,15,478,200706033CS478,430.38,1299.0,15,1948.5
2017-06-03,17,478,200706033CS478,160.49,349.0,21,732.9
2017-06-03,15,478,200706033CS478,166.2,326.0,10,326.0
2017-06-03,15,478,200706033CS478,163.15,320.0,7,224.0
2017-06-03,9,478,200706032CS478,73.11,143.4,12,172.08
2017-06-03,15,478,200706033CS478,195.24,382.95,7,268.065
2017-06-03,6,503,20070603223440,13.1,25.69,1,0.0
2017-06-03,6,697,20070603712580,13.1,25.69,1,2.569
2017-06-03,1,503,20070603717740,30.58,59.99,1,0.0
2017-06-03,6,443,20070603324790,13.1,25.69,1,0.0
2017-06-03,6,542,20070603314830,13.1,25.69,1,0.0
2017-06-03,6,503,20070603717740,13.1,25.69,1,0.0
2017-06-03,19,662,200706033CS489,760.38,2295.0,6,0.0
2017-06-03,19,662,200706033CS489,321.44,699.0,6,0.0
2017-06-03,19,662,200706033CS489,321.44,699.0,6,0.0
2017-06-03,1,542,20070603314830,30.58,59.99,1,0.0
2017-06-03,19,662,200706033CS489,321.44,699.0,12,0.0
2017-06-03,19,662,200706033CS489,459.4,999.0,12,0.0
2017-06-03,1,585,20070603725659,30.58,59.99,1,0.0
2017-06-03,1,469,20070603218119,30.58,59.99,1,0.0
2017-06-03,10,468,200706031CS468,58.36,126.9,1,12.69
2017-06-03,6,468,200706031CS468,34.36,67.4,2,13.48
2017-06-03,9,468,200706031CS468,216.12,469.97,1,46.997
2017-06-03,6,585,20070603725659,13.1,25.69,1,0.0
2017-06-03,6,597,20070603416899,13.1,25.69,1,0.0
2017-06-03,6,469,20070603218119,13.1,25.69,1,0.0
2017-06-03,6,700,20070603724849,13.1,25.69,1,0.0
2017-06-03,6,587,20070603722799,13.1,25.69,1,0.0
2017-06-03,6,650,20070603225299,13.1,25.69,1,0.0
2017-06-03,17,449,200706033CS449,112.14,219.95,18,0.0
2017-06-03,17,449,200706033CS449,137.63,269.95,7,0.0
2017-06-03,17,449,200706033CS449,160.49,349.0,18,0.0
2017-06-03,15,449,200706033CS449,321.44,699.0,6,0.0
2017-06-03,10,449,200706032CS449,50.13,109.0,6,0.0
2017-06-03,18,449,200706033CS449,65.77,129.0,7,0.0
2017-06-03,10,449,200706035CS449,58.36,126.9,1,0.0
2017-06-03,9,449,200706035CS449,216.12,469.97,1,0.0
2017-06-03,9,449,200706034CS449,216.12,469.97,1,0.0
2017-06-03,18,449,200706033CS449,65.77,129.0,4,0.0
2017-06-03,10,449,200706034CS449,58.36,126.9,1,0.0
2017-06-04,6,613,20070604713518,13.1,25.69,1,2.569
2017-06-04,6,687,20070604522478,13.1,25.69,1,0.0
2017-06-04,6,472,20070604325008,13.1,25.69,1,0.0
2017-06-04,1,425,200706041CS425,11.0,21.57,2,4.314
2017-06-04,1,425,200706041CS425,6.62,12.99,4,5.196
2017-06-04,1,425,200706041CS425,11.0,21.57,5,10.785
2017-06-04,6,765,20070604714207,13.1,25.69,1,0.0
2017-06-04,6,542,20070604720847,13.1,25.69,1,0.0
2017-06-04,6,647,20070604324967,13.1,25.69,1,0.0
2017-06-04,6,658,20070604826577,13.1,25.69,1,0.0
2017-06-04,6,688,20070604627727,13.1,25.69,1,0.0
2017-06-04,6,566,20070604726537,13.1,25.69,1,0.0
2017-06-04,1,647,20070604324967,30.58,59.99,1,0.0
2017-06-04,1,447,20070604728417,30.58,59.99,1,0.0
2017-06-04,9,586,200706042CS428,128.76,279.99,6,0.0
2017-06-04,6,447,20070604728417,13.1,25.69,1,0.0
2017-06-04,6,549,20070604820227,13.1,25.69,1,2.569
2017-06-04,1,765,20070604714207,30.58,59.99,1,0.0
2017-06-04,20,509,200706043CS509,73.12,159.0,7,111.3
2017-06-04,20,509,200706043CS509,75.87,229.0,16,366.4
2017-06-04,6,509,200706043CS509,13.1,25.69,1,2.569
2017-06-04,20,509,200706043CS509,90.13,196.0,7,137.2
2017-06-04,6,672,20070604213555,13.1,25.69,1,0.0
2017-06-04,6,568,20070604819795,13.1,25.69,1,2.569
2017-06-04,6,586,20070604213685,13.1,25.69,1,0.0
2017-06-04,6,542,20070604117955,13.1,25.69,1,0.0
2017-06-04,6,531,20070604724505,13.1,25.69,1,2.569
2017-06-04,1,531,20070604724505,30.58,59.99,1,5.999
2017-06-04,6,656,20070604722005,13.1,25.69,1,2.569
2017-06-04,6,471,20070604724455,13.1,25.69,1,2.569
2017-06-04,13,478,200706042CS478,101.46,199.0,4,79.6
2017-06-04,18,478,200706043CS478,63.92,139.0,3,41.7
2017-06-04,15,478,200706043CS478,166.2,326.0,2,65.2
2017-06-04,10,478,200706042CS478,35.18,69.0,2,13.8
2017-06-04,9,478,200706042CS478,101.97,200.0,2,40.0
2017-06-04,10,478,200706042CS478,33.65,66.0,2,13.2
2017-06-04,18,478,200706043CS478,82.32,179.0,7,125.3
2017-06-04,18,478,200706043CS478,29.82,90.0,5,45.0
2017-06-04,9,478,200706046CS478,216.12,469.97,1,46.997
2017-06-04,10,478,200706046CS478,58.36,126.9,1,12.69
2017-06-04,6,478,200706044CS478,13.1,25.69,1,2.569
2017-06-04,1,478,200706044CS478,30.58,59.99,1,5.999
2017-06-04,18,478,200706043CS478,50.47,99.0,5,49.5
2017-06-04,18,478,200706043CS478,29.82,90.0,5,45.0
2017-06-04,18,478,200706043CS478,271.35,819.0,6,491.4
2017-06-04,20,498,200706043CS498,75.54,228.0,18,0.0
2017-06-04,13,478,200706042CS478,229.93,500.0,8,400.0
2017-06-04,15,478,200706043CS478,195.24,382.95,8,306.36
2017-06-04,20,498,200706043CS498,55.64,121.0,6,0.0
2017-06-04,20,498,200706043CS498,62.54,136.0,6,0.0
2017-06-04,20,498,200706043CS498,82.17,248.0,6,0.0
2017-06-04,20,498,200706043CS498,73.12,159.0,6,0.0
2017-06-04,9,478,200706042CS478,61.17,119.99,8,95.992
2017-06-04,17,478,200706043CS478,160.49,349.0,21,732.9
2017-06-04,15,478,200706043CS478,321.44,699.0,16,1118.4
2017-06-04,18,478,200706043CS478,82.32,179.0,15,268.5
2017-06-04,13,478,200706042CS478,111.65,219.0,7,153.3
2017-06-04,13,478,200706042CS478,169.69,369.0,8,295.2
2017-06-04,17,478,200706043CS478,160.49,349.0,23,802.7
2017-06-04,17,478,200706043CS478,188.13,369.0,43,1586.7
2017-06-04,6,596,20070604212570,13.1,25.69,1,2.569
2017-06-04,6,632,20070604717730,13.1,25.69,1,2.569
2017-06-04,6,478,20070604713040,13.1,25.69,1,2.569
2017-06-04,1,490,20070604213860,30.58,59.99,1,0.0
2017-06-04,1,504,20070604419180,30.58,59.99,1,0.0
2017-06-04,6,504,20070604419180,13.1,25.69,1,0.0
2017-06-04,6,552,20070604714880,13.1,25.69,1,0.0
2017-06-04,6,490,20070604213860,13.1,25.69,1,0.0
2017-06-04,6,638,20070604822470,13.1,25.69,1,0.0
2017-06-04,6,447,20070604720800,13.1,25.69,1,0.0
2017-06-04,1,638,20070604822470,30.58,59.99,1,0.0
2017-06-04,19,662,200706043CS489,760.38,2295.0,6,0.0
2017-06-04,19,662,200706043CS489,459.4,999.0,12,0.0
2017-06-04,19,662,200706043CS489,254.4,499.0,6,0.0
2017-06-04,19,662,200706043CS489,321.44,699.0,6,0.0
2017-06-04,19,662,200706043CS489,459.4,999.0,6,0.0
2017-06-04,1,632,20070604717730,30.58,59.99,1,5.999
2017-06-04,1,447,20070604720800,30.58,59.99,1,0.0
2017-06-04,1,596,20070604212570,30.58,59.99,1,5.999
2017-06-04,19,662,200706043CS489,459.4,999.0,12,0.0
2017-06-04,19,662,200706043CS489,116.75,229.0,24,0.0
2017-06-04,9,449,200706044CS449,216.12,469.97,1,0.0
2017-06-04,6,468,200706041CS468,22.05,47.95,2,9.59
2017-06-04,1,597,20070604611799,30.58,59.99,1,0.0
2017-06-04,10,449,200706044CS449,58.36,126.9,1,0.0
2017-06-04,18,449,200706043CS449,65.77,129.0,4,0.0
2017-06-04,18,449,200706043CS449,65.77,129.0,2,0.0
2017-06-04,18,449,200706043CS449,50.47,99.0,5,0.0
2017-06-04,6,597,20070604611799,13.1,25.69,1,0.0
2017-06-04,6,445,20070604112789,13.1,25.69,1,0.0
2017-06-04,6,582,20070604712029,13.1,25.69,1,0.0
2017-06-04,6,468,20070604223419,13.1,25.69,1,2.569
2017-06-04,1,445,20070604112789,30.58,59.99,1,0.0
2017-06-04,1,582,20070604712029,30.58,59.99,1,0.0
2017-06-04,6,634,20070604724889,13.1,25.69,1,2.569
2017-06-04,18,449,200706043CS449,50.47,99.0,4,0.0
2017-06-04,18,449,200706043CS449,30.08,59.0,6,0.0
2017-06-04,15,449,200706043CS449,444.69,967.0,6,0.0
2017-06-04,15,449,200706043CS449,430.38,1299.0,6,0.0
2017-06-04,13,449,200706042CS449,157.54,309.0,6,0.0
2017-06-04,15,449,200706043CS449,321.44,699.0,6,0.0
2017-06-04,18,449,200706043CS449,30.08,59.0,6,0.0
2017-06-04,18,449,200706043CS449,50.47,99.0,6,0.0
2017-06-04,17,449,200706043CS449,117.21,229.9,34,0.0
2017-06-04,17,449,200706043CS449,152.9,299.9,8,0.0
2017-06-04,18,449,200706043CS449,22.86,69.0,4,0.0
2017-06-04,15,449,200706043CS449,321.44,699.0,18,0.0
2017-06-04,15,449,200706043CS449,430.38,1299.0,6,0.0
2017-06-04,15,449,200706043CS449,185.32,363.5,6,0.0
2017-06-04,10,449,200706042CS449,50.13,109.0,12,0.0
2017-06-05,6,706,20070605725108,13.1,25.69,1,2.569
2017-06-05,6,697,20070605725248,13.1,25.69,1,2.569
2017-06-05,6,435,20070605720858,13.1,25.69,1,0.0
2017-06-05,6,430,20070605714268,13.1,25.69,1,0.0
2017-06-05,6,677,20070605713718,13.1,25.69,1,0.0
2017-06-05,10,425,200706051CS425,58.36,126.9,1,12.69
2017-06-05,1,425,200706051CS425,6.62,12.99,5,6.495
2017-06-05,1,435,20070605720858,30.58,59.99,1,0.0
2017-06-05,6,478,20070605725948,13.1,25.69,1,2.569
2017-06-05,1,430,20070605714268,30.58,59.99,1,0.0
2017-06-05,6,674,20070605522537,13.1,25.69,1,0.0
2017-06-05,6,512,20070605213037,13.1,25.69,1,2.569
2017-06-05,6,628,20070605820427,13.1,25.69,1,2.569
2017-06-05,6,584,20070605819837,13.1,25.69,1,0.0
2017-06-05,6,472,20070605716227,13.1,25.69,1,0.0
2017-06-05,6,660,20070605213937,13.1,25.69,1,0.0
2017-06-05,1,472,20070605716227,30.58,59.99,1,0.0
2017-06-05,20,510,200706053CS510,72.56,219.0,7,153.3
2017-06-05,20,510,200706053CS510,74.96,163.0,14,228.2
2017-06-05,1,586,200706051CS428,99.14,299.23,6,0.0
2017-06-05,1,512,20070605213037,30.58,59.99,1,5.999
2017-06-05,20,510,200706053CS510,53.34,116.0,8,92.8
2017-06-05,20,510,200706053CS510,52.0,102.0,5,51.0
2017-06-05,6,564,20070605716586,13.1,25.69,1,0.0
2017-06-05,6,651,20070605728696,13.1,25.69,1,0.0
2017-06-05,6,529,20070605214186,13.1,25.69,1,0.0
2017-06-05,6,625,20070605715276,13.1,25.69,1,0.0
2017-06-05,6,520,20070605611876,13.1,25.69,1,0.0
2017-06-05,1,625,20070605715276,30.58,59.99,1,0.0
2017-06-05,20,509,200706053CS509,74.96,163.0,14,228.2
2017-06-05,20,509,200706053CS509,53.34,116.0,8,92.8
2017-06-05,20,509,200706053CS509,73.12,159.0,14,222.6
2017-06-05,1,529,20070605214186,30.58,59.99,1,0.0
2017-06-05,20,509,200706053CS509,46.39,91.0,2,18.2
2017-06-05,6,508,20070605328085,13.1,25.69,1,0.0
2017-06-05,6,488,20070605223835,13.1,25.69,1,0.0
2017-06-05,6,535,20070605311315,13.1,25.69,1,0.0
2017-06-05,6,909,200706051CS909,13.1,25.69,1,0.0
2017-06-05,6,550,20070605817385,13.1,25.69,1,0.0
2017-06-05,15,478,200706053CS478,430.38,1299.0,15,1948.5
2017-06-05,15,478,200706053CS478,166.2,326.0,3,97.8
2017-06-05,9,478,200706052CS478,61.17,119.99,5,59.995
2017-06-05,18,478,200706053CS478,30.08,59.0,5,29.5
2017-06-05,15,478,200706053CS478,275.46,599.0,24,1437.6
2017-06-05,15,478,200706053CS478,195.24,382.95,14,536.13
2017-06-05,18,478,200706053CS478,29.82,90.0,2,18.0
2017-06-05,17,478,200706053CS478,254.86,499.9,24,1199.76
2017-06-05,13,478,200706052CS478,101.46,199.0,5,99.5
2017-06-05,9,478,200706052CS478,216.12,469.97,1,46.997
2017-06-05,10,478,200706055CS478,58.36,126.9,1,12.69
2017-06-05,9,478,200706055CS478,216.12,469.97,1,46.997
2017-06-05,10,478,200706056CS478,58.36,126.9,1,12.69
2017-06-05,9,478,200706052CS478,101.97,200.0,5,100.0
2017-06-05,15,478,200706053CS478,168.24,330.0,5,165.0
2017-06-05,9,478,200706056CS478,216.12,469.97,1,46.997
2017-06-05,18,478,200706053CS478,287.92,869.0,6,521.4
2017-06-05,18,478,200706053CS478,70.87,139.0,2,27.8
2017-06-05,20,498,200706053CS498,53.34,116.0,18,0.0
2017-06-05,20,498,200706053CS498,69.25,209.0,18,0.0
2017-06-05,15,478,200706053CS478,275.46,599.0,8,479.2
2017-06-05,20,498,200706053CS498,59.32,129.0,24,0.0
2017-06-05,20,498,200706053CS498,75.87,229.0,6,0.0
2017-06-05,20,498,200706053CS498,73.12,159.0,6,0.0
2017-06-05,20,498,200706053CS498,82.17,248.0,12,0.0
2017-06-05,20,498,200706053CS498,75.54,228.0,6,0.0
2017-06-05,15,478,200706053CS478,430.38,1299.0,8,1039.2
2017-06-05,10,478,200706052CS478,35.18,69.0,4,27.6
2017-06-05,9,478,200706052CS478,61.17,119.99,9,107.991
2017-06-05,15,478,200706053CS478,171.3,336.0,14,470.4
2017-06-05,17,478,200706053CS478,117.21,229.9,10,229.9
2017-06-05,15,478,200706053CS478,430.38,1299.0,20,2598.0
2017-06-05,18,478,200706053CS478,30.08,59.0,4,23.6
2017-06-05,17,478,200706053CS478,254.86,499.9,22,1099.78
2017-06-05,15,478,200706053CS478,195.26,383.0,15,574.5
2017-06-05,6,497,20070605720900,13.1,25.69,1,0.0
2017-06-05,19,662,200706053CS489,321.44,699.0,18,0.0
2017-06-05,6,670,20070605627990,13.1,25.69,1,0.0
2017-06-05,6,665,20070605819870,13.1,25.69,1,0.0
2017-06-05,19,662,200706053CS489,321.44,699.0,18,0.0
2017-06-05,19,662,200706053CS489,760.38,2295.0,12,0.0
2017-06-05,19,662,200706053CS489,760.38,2295.0,6,0.0
2017-06-05,19,662,200706053CS489,459.4,999.0,12,0.0
2017-06-05,19,662,200706053CS489,459.4,999.0,12,0.0
2017-06-05,10,449,200706058CS449,58.36,126.9,1,0.0
2017-06-05,6,468,200706051CS468,13.1,25.69,2,5.138
2017-06-05,9,468,200706051CS468,216.12,469.97,1,46.997
2017-06-05,18,449,200706053CS449,35.18,69.0,8,0.0
2017-06-05,9,449,200706058CS449,216.12,469.97,1,0.0
2017-06-05,18,449,200706053CS449,50.47,99.0,1,0.0
2017-06-05,6,476,20070605328749,13.1,25.69,1,0.0
2017-06-05,6,503,20070605728909,13.1,25.69,1,0.0
2017-06-05,6,678,20070605826679,13.1,25.69,1,0.0
2017-06-05,10,468,200706051CS468,58.36,126.9,1,12.69
2017-06-05,1,476,20070605328749,30.58,59.99,1,0.0
2017-06-05,1,503,20070605728909,30.58,59.99,1,0.0
2017-06-05,17,449,200706053CS449,112.14,219.95,10,0.0
2017-06-05,18,449,200706053CS449,271.35,819.0,6,0.0
2017-06-05,15,449,200706053CS449,430.38,1299.0,6,0.0
2017-06-05,15,449,200706053CS449,364.12,1099.0,6,0.0
2017-06-05,15,449,200706053CS449,321.44,699.0,6,0.0
2017-06-05,15,449,200706053CS449,321.44,699.0,6,0.0
2017-06-05,13,449,200706052CS449,321.44,699.0,6,0.0
2017-06-05,17,449,200706053CS449,188.13,369.0,18,0.0
2017-06-05,17,449,200706053CS449,215.68,469.0,18,0.0
2017-06-05,17,449,200706053CS449,137.63,269.95,10,0.0
2017-06-05,13,449,200706052CS449,229.93,500.0,12,0.0
2017-06-05,13,449,200706052CS449,321.44,699.0,12,0.0
2017-06-05,15,449,200706053CS449,321.44,699.0,12,0.0
2017-06-06,6,506,20070606514988,13.1,25.69,1,0.0
2017-06-06,6,425,20070606821408,13.1,25.69,1,2.569
2017-06-06,6,435,20070606322658,13.1,25.69,1,0.0
2017-06-06,6,447,20070606821668,13.1,25.69,1,0.0
2017-06-06,1,506,20070606514988,30.58,59.99,1,0.0
2017-06-06,1,425,200706061CS425,30.58,59.99,1,5.999
2017-06-06,1,425,200706061CS425,30.58,59.99,2,11.998
2017-06-06,1,447,20070606821668,30.58,59.99,1,0.0
2017-06-06,6,425,200706061CS425,13.1,25.69,1,2.569
2017-06-06,6,554,20070606721897,13.1,25.69,1,2.569
2017-06-06,1,575,20070606214117,30.58,59.99,1,0.0
2017-06-06,1,562,20070606716667,30.58,59.99,1,0.0
2017-06-06,6,562,20070606716667,13.1,25.69,1,0.0
2017-06-06,6,688,20070606214017,13.1,25.69,1,0.0
2017-06-06,6,625,20070606224227,13.1,25.69,1,0.0
2017-06-06,6,575,20070606214117,13.1,25.69,1,0.0
2017-06-06,20,510,200706063CS510,46.39,91.0,8,72.8
2017-06-06,9,510,200706063CS510,216.12,469.97,1,46.997
2017-06-06,1,586,200706061CS428,99.14,299.23,6,0.0
2017-06-06,9,586,200706062CS428,216.12,469.97,6,0.0
2017-06-06,20,510,200706063CS510,73.12,159.0,8,127.2
2017-06-06,20,510,200706063CS510,73.12,159.0,6,95.4
2017-06-06,20,510,200706063CS510,39.77,78.0,3,23.4
2017-06-06,10,510,200706063CS510,58.36,126.9,1,12.69
2017-06-06,6,529,20070606419256,13.1,25.69,1,0.0
2017-06-06,6,467,20070606713486,13.1,25.69,1,0.0
2017-06-06,6,573,20070606820006,13.1,25.69,1,0.0
2017-06-06,6,582,20070606717676,13.1,25.69,1,0.0
2017-06-06,6,620,20070606726636,13.1,25.69,1,0.0
2017-06-06,1,467,20070606713486,30.58,59.99,1,0.0
2017-06-06,1,562,20070606826706,30.58,59.99,1,0.0
2017-06-06,6,599,20070606213156,13.1,25.69,1,2.569
2017-06-06,6,562,20070606826706,13.1,25.69,1,0.0
2017-06-06,6,549,20070606715036,13.1,25.69,1,2.569
2017-06-06,6,642,20070606717485,13.1,25.69,1,0.0
2017-06-06,6,508,20070606218225,13.1,25.69,1,0.0
2017-06-06,6,483,20070606329375,13.1,25.69,1,0.0
2017-06-06,6,445,20070606214285,13.1,25.69,1,0.0
2017-06-06,6,610,20070606716355,13.1,25.69,1,0.0
2017-06-06,6,451,20070606718315,13.1,25.69,1,0.0
2017-06-06,6,616,20070606822595,13.1,25.69,1,0.0
2017-06-06,1,508,20070606218225,30.58,59.99,1,0.0
2017-06-06,1,483,20070606329375,30.58,59.99,1,0.0
2017-06-06,1,518,20070606715645,30.58,59.99,1,5.999
2017-06-06,6,519,20070606224375,13.1,25.69,1,2.569
2017-06-06,6,518,20070606715645,13.1,25.69,1,2.569
2017-06-06,6,692,20070606720455,13.1,25.69,1,2.569
2017-06-06,18,478,200706063CS478,271.35,819.0,12,982.8
2017-06-06,15,478,200706063CS478,275.46,599.0,13,778.7
