ID,Data_Venda,ID_Subcategoria,Categoria,Valor_Final,Continente
200707063CS509,2017-07-06,19,Computers,1832.0,Asia
200707062CS436,2017-07-06,9,TV and Video,1080.0,North America
200707063CS450,2017-07-06,18,Computers,310.5,North America
200707063CS450,2017-07-06,15,Computers,5032.8,North America
200707063CS450,2017-07-06,10,TV and Video,114.21000000000001,North America
200707063CS450,2017-07-06,17,Computers,2672.0099999999998,North America
200707062CS450,2017-07-06,10,TV and Video,124.2,North America
200707063CS450,2017-07-06,15,Computers,7014.6,North America
20070706716565,2017-07-06,6,Audio,25.69,Europe
20070706721955,2017-07-06,6,Audio,25.69,Asia
20070706825325,2017-07-06,6,Audio,25.69,Europe
20070706721955,2017-07-06,1,Audio,59.99,Asia
20070706725965,2017-07-06,6,Audio,23.121000000000002,North America
200707063CS450,2017-07-06,9,TV and Video,422.973,North America
200707062CS450,2017-07-06,9,TV and Video,422.973,North America
200707063CS450,2017-07-06,17,Computers,2429.1,North America
200707063CS450,2017-07-06,17,Computers,1979.55,North America
200707063CS450,2017-07-06,18,Computers,124.2,North America
200707063CS450,2017-07-06,17,Computers,8864.1,North America
200707063CS450,2017-07-06,15,Computers,7182.0,North America
200707062CS450,2017-07-06,10,TV and Video,114.21000000000001,North America
200707063CS450,2017-07-06,15,Computers,4825.17,North America
200707063CS450,2017-07-06,17,Computers,2177.5049999999997,North America
200707063CS450,2017-07-06,18,Computers,308.7,North America
200707063CS496,2017-07-06,19,Computers,380.0,Europe
200707063CS496,2017-07-06,19,Computers,1090.0,Europe
200707063CS496,2017-07-06,10,TV and Video,126.9,Europe
200707063CS496,2017-07-06,19,Computers,872.0,Europe
200707063CS496,2017-07-06,9,TV and Video,469.97,Europe
200707063CS496,2017-07-06,19,Computers,5994.0,Europe
200707063CS496,2017-07-06,19,Computers,4194.0,Europe
200707063CS496,2017-07-06,19,Computers,5988.0,Europe
200707063CS496,2017-07-06,19,Computers,5994.0,Europe
20070706616110,2017-07-06,6,Audio,23.121000000000002,North America
20070706727730,2017-07-06,6,Audio,23.121000000000002,North America
20070706723250,2017-07-06,6,Audio,23.121000000000002,North America
20070706712570,2017-07-06,1,Audio,59.99,Asia
200707063CS489,2017-07-06,18,Computers,396.0,Europe
20070706616110,2017-07-06,1,Audio,53.991,North America
20070706727210,2017-07-06,1,Audio,53.991,North America
20070706727580,2017-07-06,6,Audio,25.69,Asia
20070706729190,2017-07-06,6,Audio,25.69,Asia
20070706725120,2017-07-06,6,Audio,25.69,Asia
20070706712570,2017-07-06,6,Audio,25.69,Asia
20070706727210,2017-07-06,6,Audio,23.121000000000002,North America
20070706426910,2017-07-06,6,Audio,25.69,Europe
20070706822430,2017-07-06,6,Audio,25.69,Europe
200707063CS489,2017-07-06,18,Computers,396.0,Europe
200707063CS489,2017-07-06,18,Computers,594.0,Europe
200707063CS489,2017-07-06,18,Computers,774.0,Europe
200707062CS489,2017-07-06,13,TV and Video,2214.0,Europe
200707062CS489,2017-07-06,13,TV and Video,1854.0,Europe
200707063CS489,2017-07-06,15,Computers,5279.4,Europe
200707063CS489,2017-07-06,15,Computers,2297.7,Europe
200707062CS489,2017-07-06,13,TV and Video,2214.0,Europe
200707063CS489,2017-07-06,17,Computers,8397.199999999999,Europe
200707063CS489,2017-07-06,18,Computers,278.0,Europe
200707063CS489,2017-07-06,18,Computers,792.0,Europe
200707062CS489,2017-07-06,13,TV and Video,8388.0,Europe
200707062CS489,2017-07-06,13,TV and Video,1794.0,Europe
200707062CS489,2017-07-06,10,TV and Video,1522.8000000000002,Europe
200707063CS489,2017-07-06,18,Computers,10428.0,Europe
20070706316439,2017-07-06,6,Audio,25.69,Europe
20070706722819,2017-07-06,6,Audio,25.69,Europe
20070706811809,2017-07-06,6,Audio,23.121000000000002,North America
20070706724089,2017-07-06,6,Audio,25.69,Europe
20070706216689,2017-07-06,6,Audio,25.69,Asia
20070706728319,2017-07-06,6,Audio,25.69,Asia
20070706727369,2017-07-06,6,Audio,25.69,Asia
200707061CS468,2017-07-06,10,TV and Video,126.9,Asia
200707061CS468,2017-07-06,9,TV and Video,469.97,Asia
200707061CS468,2017-07-06,1,Audio,59.99,Asia
200707061CS468,2017-07-06,1,Audio,86.28,Asia
20070706723549,2017-07-06,6,Audio,23.121000000000002,North America
200707061CS468,2017-07-06,1,Audio,103.92,Asia
200707061CS468,2017-07-06,6,Audio,25.69,Asia
20070707525538,2017-07-07,6,Audio,25.69,Europe
20070707320728,2017-07-07,6,Audio,25.69,Europe
20070707222618,2017-07-07,6,Audio,25.69,Europe
20070707714858,2017-07-07,6,Audio,25.69,Asia
20070707813158,2017-07-07,6,Audio,25.69,Asia
20070707217238,2017-07-07,6,Audio,25.69,Asia
200707073CS466,2017-07-07,20,Computers,2347.2,North America
200707073CS466,2017-07-07,20,Computers,2016.0,North America
200707072CS429,2017-07-07,9,TV and Video,2819.82,Europe
20070707227478,2017-07-07,6,Audio,23.121000000000002,North America
20070707711838,2017-07-07,6,Audio,23.121000000000002,North America
20070707320728,2017-07-07,1,Audio,59.99,Europe
200707073CS465,2017-07-07,20,Computers,1353.6,North America
200707073CS465,2017-07-07,20,Computers,1173.6,North America
200707071CS438,2017-07-07,6,Audio,115.60500000000002,North America
20070707821627,2017-07-07,6,Audio,23.121000000000002,North America
20070707723267,2017-07-07,6,Audio,23.121000000000002,North America
200707073CS465,2017-07-07,20,Computers,653.4,North America
200707073CS465,2017-07-07,20,Computers,1009.8,North America
200707073CS465,2017-07-07,10,TV and Video,114.21000000000001,North America
200707071CS428,2017-07-07,1,Audio,1795.38,Europe
200707071CS438,2017-07-07,6,Audio,424.62000000000006,North America
200707071CS438,2017-07-07,6,Audio,208.089,North America
200707071CS438,2017-07-07,6,Audio,121.32000000000001,North America
20070707822016,2017-07-07,1,Audio,53.991,North America
200707073CS509,2017-07-07,19,Computers,20271.0,Asia
20070707725856,2017-07-07,6,Audio,23.121000000000002,North America
20070707822016,2017-07-07,6,Audio,23.121000000000002,North America
200707073CS509,2017-07-07,19,Computers,1710.0,Asia
200707073CS509,2017-07-07,19,Computers,14994.0,Asia
200707073CS509,2017-07-07,19,Computers,4194.0,Asia
200707073CS509,2017-07-07,9,TV and Video,469.97,Asia
200707073CS509,2017-07-07,10,TV and Video,126.9,Asia
20070707723165,2017-07-07,6,Audio,23.121000000000002,North America
20070707616235,2017-07-07,6,Audio,23.121000000000002,North America
20070707726355,2017-07-07,6,Audio,25.69,Europe
20070707123635,2017-07-07,6,Audio,25.69,Europe
20070707312365,2017-07-07,6,Audio,23.121000000000002,North America
20070707723165,2017-07-07,1,Audio,53.991,North America
20070707725265,2017-07-07,1,Audio,53.991,North America
20070707725265,2017-07-07,6,Audio,23.121000000000002,North America
20070707726355,2017-07-07,1,Audio,59.99,Europe
200707071CS478,2017-07-07,1,Audio,59.99,Asia
200707071CS478,2017-07-07,6,Audio,25.69,Asia
200707071CS478,2017-07-07,4,Audio,299.9,Asia
200707073CS496,2017-07-07,19,Computers,13770.0,Europe
200707073CS496,2017-07-07,19,Computers,2748.0,Europe
200707073CS496,2017-07-07,19,Computers,109.0,Europe
200707073CS496,2017-07-07,19,Computers,4194.0,Europe
200707073CS496,2017-07-07,19,Computers,5994.0,Europe
200707073CS496,2017-07-07,19,Computers,5994.0,Europe
200707073CS489,2017-07-07,15,Computers,10782.0,Europe
200707074CS489,2017-07-07,10,TV and Video,126.9,Europe
200707072CS489,2017-07-07,13,TV and Video,5382.0,Europe
200707073CS489,2017-07-07,18,Computers,556.0,Europe
200707073CS489,2017-07-07,18,Computers,392.0,Europe
20070707328250,2017-07-07,6,Audio,23.121000000000002,North America
20070707813970,2017-07-07,6,Audio,25.69,Asia
20070707729340,2017-07-07,6,Audio,23.121000000000002,North America
200707074CS489,2017-07-07,9,TV and Video,469.97,Europe
20070707813970,2017-07-07,1,Audio,59.99,Asia
200707073CS489,2017-07-07,18,Computers,695.0,Europe
200707073CS489,2017-07-07,15,Computers,2297.7,Europe
200707072CS489,2017-07-07,10,TV and Video,654.0,Europe
200707073CS489,2017-07-07,15,Computers,3594.0,Europe
200707073CS489,2017-07-07,15,Computers,4194.0,Europe
200707072CS489,2017-07-07,13,TV and Video,4194.0,Europe
200707073CS489,2017-07-07,17,Computers,2699.0,Europe
200707073CS489,2017-07-07,17,Computers,2699.5,Europe
200707072CS489,2017-07-07,13,TV and Video,3828.0,Europe
200707072CS489,2017-07-07,13,TV and Video,2214.0,Europe
200707072CS489,2017-07-07,10,TV and Video,714.0,Europe
20070707821459,2017-07-07,6,Audio,23.121000000000002,North America
20070707225469,2017-07-07,6,Audio,25.69,Europe
20070707728989,2017-07-07,6,Audio,23.121000000000002,North America
20070707727019,2017-07-07,6,Audio,23.121000000000002,North America
20070707723199,2017-07-07,6,Audio,23.121000000000002,North America
20070707714229,2017-07-07,6,Audio,25.69,Asia
20070707729299,2017-07-07,6,Audio,25.69,Asia
20070707725729,2017-07-07,6,Audio,25.69,Europe
20070707426939,2017-07-07,6,Audio,25.69,Europe
20070707222809,2017-07-07,6,Audio,25.69,Europe
200707073CS455,2017-07-07,19,Computers,6293.7,North America
200707073CS455,2017-07-07,19,Computers,5394.6,North America
200707073CS455,2017-07-07,19,Computers,7185.6,North America
200707071CS468,2017-07-07,1,Audio,119.98,Asia
200707071CS468,2017-07-07,1,Audio,310.72,Asia
20070707426939,2017-07-07,1,Audio,59.99,Europe
20070707225469,2017-07-07,1,Audio,59.99,Europe
20070707725729,2017-07-07,1,Audio,59.99,Europe
200707073CS455,2017-07-07,19,Computers,3774.6,North America
20070707728989,2017-07-07,1,Audio,53.991,North America
20070709714308,2017-07-09,1,Audio,59.99,Asia
20070709214088,2017-07-09,6,Audio,23.121000000000002,North America
20070709823938,2017-07-09,1,Audio,59.99,Europe
20070709719028,2017-07-09,1,Audio,59.99,Europe
20070709714308,2017-07-09,6,Audio,25.69,Asia
20070709716028,2017-07-09,6,Audio,25.69,Asia
20070709823938,2017-07-09,6,Audio,25.69,Europe
20070709719028,2017-07-09,6,Audio,25.69,Europe
200707092CS429,2017-07-09,6,Audio,25.69,Europe
200707093CS466,2017-07-09,20,Computers,1442.7,North America
200707092CS429,2017-07-09,9,TV and Video,2099.7,Europe
200707092CS429,2017-07-09,1,Audio,59.99,Europe
200707091CS440,2017-07-09,6,Audio,258.93000000000006,North America
20070709214088,2017-07-09,1,Audio,53.991,North America
200707093CS466,2017-07-09,20,Computers,1008.0,North America
200707093CS466,2017-07-09,20,Computers,355.5,North America
200707092CS438,2017-07-09,9,TV and Video,305.982,North America
20070709723377,2017-07-09,6,Audio,23.121000000000002,North America
200707091CS428,2017-07-09,1,Audio,3590.76,Europe
200707092CS438,2017-07-09,9,TV and Video,431.964,North America
20070709822136,2017-07-09,6,Audio,23.121000000000002,North America
20070709227566,2017-07-09,6,Audio,23.121000000000002,North America
20070709624836,2017-07-09,1,Audio,59.99,Europe
20070709812116,2017-07-09,6,Audio,23.121000000000002,North America
20070709120146,2017-07-09,6,Audio,25.69,Europe
20070709624836,2017-07-09,6,Audio,25.69,Europe
20070709725646,2017-07-09,6,Audio,25.69,Europe
20070709718126,2017-07-09,6,Audio,25.69,Europe
200707093CS509,2017-07-09,19,Computers,13972.0,Asia
200707093CS509,2017-07-09,19,Computers,7992.0,Asia
200707093CS509,2017-07-09,19,Computers,2994.0,Asia
200707093CS509,2017-07-09,19,Computers,18360.0,Asia
20070709812116,2017-07-09,1,Audio,53.991,North America
20070709725646,2017-07-09,1,Audio,59.99,Europe
200707093CS509,2017-07-09,19,Computers,436.0,Asia
200707093CS509,2017-07-09,19,Computers,3206.0,Asia
20070709728595,2017-07-09,6,Audio,23.121000000000002,North America
20070709424695,2017-07-09,6,Audio,25.69,Europe
20070709716825,2017-07-09,6,Audio,25.69,Europe
20070709312755,2017-07-09,6,Audio,23.121000000000002,North America
20070709716825,2017-07-09,1,Audio,59.99,Europe
20070709424695,2017-07-09,1,Audio,59.99,Europe
20070709723335,2017-07-09,6,Audio,23.121000000000002,North America
200707093CS506,2017-07-09,20,Computers,2322.0,Europe
200707093CS506,2017-07-09,20,Computers,5952.0,Europe
200707093CS506,2017-07-09,20,Computers,816.0,Europe
200707093CS506,2017-07-09,20,Computers,2832.0,Europe
200707093CS496,2017-07-09,19,Computers,5994.0,Europe
200707093CS496,2017-07-09,19,Computers,1374.0,Europe
200707093CS496,2017-07-09,19,Computers,2748.0,Europe
200707093CS496,2017-07-09,19,Computers,5994.0,Europe
200707093CS496,2017-07-09,19,Computers,4194.0,Europe
200707093CS496,2017-07-09,19,Computers,5994.0,Europe
200707093CS496,2017-07-09,19,Computers,2994.0,Europe
200707093CS489,2017-07-09,9,TV and Video,469.97,Europe
200707098CS489,2017-07-09,9,TV and Video,469.97,Europe
200707093CS457,2017-07-09,19,Computers,684.0,North America
200707095CS489,2017-07-09,6,Audio,25.69,Europe
200707093CS489,2017-07-09,10,TV and Video,126.9,Europe
200707098CS489,2017-07-09,10,TV and Video,126.9,Europe
200707093CS489,2017-07-09,17,Computers,8442.0,Europe
200707093CS489,2017-07-09,1,Audio,59.99,Europe
200707093CS489,2017-07-09,6,Audio,25.69,Europe
20070709224040,2017-07-09,6,Audio,25.69,Europe
20070709727460,2017-07-09,6,Audio,23.121000000000002,North America
20070709714680,2017-07-09,6,Audio,25.69,Asia
20070709723100,2017-07-09,6,Audio,25.69,Asia
20070709219670,2017-07-09,6,Audio,23.121000000000002,North America
20070709723100,2017-07-09,1,Audio,59.99,Asia
200707093CS457,2017-07-09,19,Computers,1798.2,North America
20070709616790,2017-07-09,6,Audio,23.121000000000002,North America
20070709218600,2017-07-09,6,Audio,23.121000000000002,North America
200707093CS489,2017-07-09,15,Computers,13644.0,Europe
200707093CS489,2017-07-09,18,Computers,774.0,Europe
200707093CS489,2017-07-09,18,Computers,4914.0,Europe
200707092CS489,2017-07-09,10,TV and Video,714.0,Europe
200707092CS489,2017-07-09,13,TV and Video,2994.0,Europe
200707092CS489,2017-07-09,13,TV and Video,2994.0,Europe
200707093CS489,2017-07-09,15,Computers,4548.0,Europe
200707093CS489,2017-07-09,15,Computers,2297.7,Europe
200707092CS489,2017-07-09,13,TV and Video,1974.0,Europe
200707093CS489,2017-07-09,15,Computers,3594.0,Europe
200707093CS489,2017-07-09,18,Computers,1032.0,Europe
200707093CS489,2017-07-09,18,Computers,278.0,Europe
200707093CS489,2017-07-09,17,Computers,4859.099999999999,Europe
200707093CS489,2017-07-09,18,Computers,138.0,Europe
200707093CS489,2017-07-09,18,Computers,621.0,Europe
200707093CS489,2017-07-09,17,Computers,1609.3,Europe
200707092CS489,2017-07-09,13,TV and Video,6000.0,Europe
200707093CS489,2017-07-09,18,Computers,483.0,Europe
200707093CS489,2017-07-09,18,Computers,177.0,Europe
200707093CS455,2017-07-09,19,Computers,588.6,North America
200707093CS455,2017-07-09,19,Computers,750.6,North America
200707093CS455,2017-07-09,19,Computers,5032.8,North America
200707093CS455,2017-07-09,19,Computers,3592.8,North America
200707093CS455,2017-07-09,19,Computers,1000.8,North America
200707093CS455,2017-07-09,19,Computers,1026.0,North America
20070709822099,2017-07-09,6,Audio,23.121000000000002,North America
20070709719899,2017-07-09,6,Audio,25.69,Europe
20070709819889,2017-07-09,6,Audio,23.121000000000002,North America
200707093CS455,2017-07-09,19,Computers,1236.6,North America
200707093CS455,2017-07-09,19,Computers,1236.6,North America
200707093CS455,2017-07-09,19,Computers,1648.8,North America
200707091CS468,2017-07-09,1,Audio,119.98,Asia
200707091CS468,2017-07-09,1,Audio,239.96,Asia
200707091CS468,2017-07-09,1,Audio,51.96,Asia
200707093CS518,2017-07-09,20,Computers,1314.0,Asia
200707093CS518,2017-07-09,20,Computers,696.0,Asia
200707093CS518,2017-07-09,20,Computers,1280.0,Asia
200707093CS455,2017-07-09,19,Computers,10789.2,North America
200707093CS455,2017-07-09,19,Computers,2473.2,North America
200707093CS455,2017-07-09,19,Computers,500.4,North America
200707093CS518,2017-07-09,20,Computers,2940.0,Asia
200707093CS518,2017-07-09,20,Computers,816.0,Asia
20070710712288,2017-07-10,6,Audio,25.69,Europe
20070710721508,2017-07-10,6,Audio,25.69,Europe
20070710218808,2017-07-10,6,Audio,23.121000000000002,North America
20070710824878,2017-07-10,6,Audio,25.69,Europe
20070710715178,2017-07-10,6,Audio,25.69,Asia
20070710724178,2017-07-10,6,Audio,25.69,Asia
20070710715128,2017-07-10,6,Audio,25.69,Asia
20070710824878,2017-07-10,1,Audio,59.99,Europe
200707101CS440,2017-07-10,6,Audio,172.62,North America
200707101CS440,2017-07-10,6,Audio,68.31,North America
200707101CS440,2017-07-10,10,TV and Video,114.21000000000001,North America
200707103CS466,2017-07-10,20,Computers,456.3,North America
20070710721508,2017-07-10,1,Audio,59.99,Europe
20070710218808,2017-07-10,1,Audio,53.991,North America
200707103CS466,2017-07-10,20,Computers,1353.6,North America
20070710727647,2017-07-10,6,Audio,23.121000000000002,North America
20070710821767,2017-07-10,6,Audio,23.121000000000002,North America
20070710312917,2017-07-10,6,Audio,23.121000000000002,North America
20070710716487,2017-07-10,6,Audio,25.69,Asia
20070710712237,2017-07-10,6,Audio,25.69,Europe
20070710726107,2017-07-10,6,Audio,23.121000000000002,North America
20070710616837,2017-07-10,6,Audio,23.121000000000002,North America
200707102CS438,2017-07-10,9,TV and Video,422.973,North America
200707102CS438,2017-07-10,10,TV and Video,114.21000000000001,North America
200707101CS428,2017-07-10,1,Audio,1795.38,Europe
20070710712237,2017-07-10,1,Audio,59.99,Europe
200707102CS438,2017-07-10,9,TV and Video,647.9459999999999,North America
200707102CS438,2017-07-10,9,TV and Video,1080.0,North America
20070710812206,2017-07-10,6,Audio,23.121000000000002,North America
20070710218756,2017-07-10,6,Audio,23.121000000000002,North America
20070710225656,2017-07-10,1,Audio,59.99,Europe
20070710225656,2017-07-10,6,Audio,25.69,Europe
20070710818996,2017-07-10,6,Audio,23.121000000000002,North America
20070710812156,2017-07-10,6,Audio,23.121000000000002,North America
20070710812156,2017-07-10,1,Audio,53.991,North America
200707103CS509,2017-07-10,9,TV and Video,469.97,Asia
200707103CS509,2017-07-10,19,Computers,327.0,Asia
200707103CS509,2017-07-10,19,Computers,18360.0,Asia
20070710818996,2017-07-10,1,Audio,53.991,North America
200707103CS509,2017-07-10,19,Computers,380.0,Asia
200707103CS509,2017-07-10,19,Computers,37485.0,Asia
20070710120965,2017-07-10,6,Audio,25.69,Europe
20070710725775,2017-07-10,6,Audio,25.69,Europe
20070710718145,2017-07-10,6,Audio,25.69,Europe
20070710224845,2017-07-10,6,Audio,25.69,Europe
20070710723565,2017-07-10,6,Audio,23.121000000000002,North America
20070710725775,2017-07-10,1,Audio,59.99,Europe
20070710328575,2017-07-10,1,Audio,53.991,North America
20070710219705,2017-07-10,6,Audio,23.121000000000002,North America
20070710328575,2017-07-10,6,Audio,23.121000000000002,North America
200707103CS506,2017-07-10,20,Computers,726.0,Europe
200707103CS506,2017-07-10,20,Computers,1314.0,Europe
200707103CS506,2017-07-10,20,Computers,960.0,Europe
200707103CS496,2017-07-10,19,Computers,380.0,Europe
200707103CS496,2017-07-10,19,Computers,763.0,Europe
200707103CS496,2017-07-10,19,Computers,763.0,Europe
200707103CS496,2017-07-10,19,Computers,556.0,Europe
200707103CS496,2017-07-10,19,Computers,763.0,Europe
200707103CS496,2017-07-10,19,Computers,278.0,Europe
200707103CS496,2017-07-10,19,Computers,4194.0,Europe
200707103CS496,2017-07-10,19,Computers,4194.0,Europe
200707103CS496,2017-07-10,19,Computers,2994.0,Europe
200707103CS496,2017-07-10,19,Computers,8388.0,Europe
200707103CS496,2017-07-10,19,Computers,2994.0,Europe
200707103CS457,2017-07-10,19,Computers,392.4,North America
200707103CS457,2017-07-10,19,Computers,1251.0,North America
200707103CS457,2017-07-10,19,Computers,588.6,North America
200707103CS457,2017-07-10,19,Computers,342.0,North America
200707103CS457,2017-07-10,19,Computers,500.4,North America
200707103CS457,2017-07-10,19,Computers,8807.4,North America
200707103CS457,2017-07-10,19,Computers,12587.4,North America
20070710711130,2017-07-10,6,Audio,23.121000000000002,North America
20070710822190,2017-07-10,6,Audio,23.121000000000002,North America
20070710726950,2017-07-10,6,Audio,25.69,Europe
20070710215350,2017-07-10,6,Audio,23.121000000000002,North America
200707103CS457,2017-07-10,19,Computers,5394.6,North America
20070710215350,2017-07-10,1,Audio,53.991,North America
20070710219740,2017-07-10,6,Audio,23.121000000000002,North America
200707103CS489,2017-07-10,18,Computers,49.0,Europe
200707103CS489,2017-07-10,17,Computers,6207.3,Europe
200707103CS489,2017-07-10,17,Computers,19926.0,Europe
200707103CS489,2017-07-10,17,Computers,2528.9,Europe
200707102CS489,2017-07-10,10,TV and Video,654.0,Europe
200707103CS489,2017-07-10,15,Computers,4194.0,Europe
200707103CS489,2017-07-10,15,Computers,4194.0,Europe
200707103CS489,2017-07-10,15,Computers,2297.7,Europe
200707103CS489,2017-07-10,18,Computers,99.0,Europe
200707103CS489,2017-07-10,18,Computers,99.0,Europe
200707103CS489,2017-07-10,18,Computers,139.0,Europe
200707108CS489,2017-07-10,10,TV and Video,126.9,Europe
200707103CS489,2017-07-10,18,Computers,1089.0,Europe
200707103CS489,2017-07-10,18,Computers,695.0,Europe
200707108CS489,2017-07-10,9,TV and Video,469.97,Europe
20070710728989,2017-07-10,6,Audio,23.121000000000002,North America
20070710714109,2017-07-10,6,Audio,23.121000000000002,North America
20070710527209,2017-07-10,1,Audio,53.991,North America
200707103CS467,2017-07-10,20,Computers,140.4,North America
200707103CS467,2017-07-10,20,Computers,1728.0,North America
20070710824709,2017-07-10,6,Audio,25.69,Europe
20070710325519,2017-07-10,6,Audio,25.69,Europe
20070710727159,2017-07-10,6,Audio,25.69,Europe
20070710527209,2017-07-10,6,Audio,23.121000000000002,North America
20070710724529,2017-07-10,6,Audio,23.121000000000002,North America
200707103CS518,2017-07-10,20,Computers,3285.0,Asia
200707103CS518,2017-07-10,20,Computers,3192.0,Asia
200707101CS468,2017-07-10,1,Audio,86.28,Asia
200707101CS468,2017-07-10,1,Audio,155.36,Asia
200707101CS468,2017-07-10,1,Audio,239.96,Asia
200707103CS467,2017-07-10,20,Computers,1825.2,North America
200707103CS467,2017-07-10,20,Computers,1670.4,North America
200707103CS467,2017-07-10,20,Computers,2707.2,North America
200707103CS518,2017-07-10,20,Computers,2352.0,Asia
200707103CS518,2017-07-10,20,Computers,1504.0,Asia
20070711717498,2017-07-11,6,Audio,23.121000000000002,North America
20070711616878,2017-07-11,6,Audio,23.121000000000002,North America
20070711218918,2017-07-11,6,Audio,23.121000000000002,North America
20070711723618,2017-07-11,6,Audio,25.69,Europe
20070711715238,2017-07-11,6,Audio,25.69,Asia
20070711815238,2017-07-11,6,Audio,25.69,Asia
20070711728368,2017-07-11,6,Audio,25.69,Europe
20070711328678,2017-07-11,6,Audio,23.121000000000002,North America
20070711616878,2017-07-11,1,Audio,53.991,North America
200707111CS440,2017-07-11,6,Audio,86.31,North America
200707111CS440,2017-07-11,6,Audio,242.64000000000001,North America
20070711717498,2017-07-11,1,Audio,53.991,North America
20070711227758,2017-07-11,6,Audio,23.121000000000002,North America
20070711715238,2017-07-11,1,Audio,59.99,Asia
20070711815238,2017-07-11,1,Audio,59.99,Asia
20070711726867,2017-07-11,6,Audio,25.69,Europe
20070711728467,2017-07-11,6,Audio,25.69,Europe
20070711725017,2017-07-11,6,Audio,25.69,Asia
20070711718197,2017-07-11,6,Audio,25.69,Asia
20070711616977,2017-07-11,6,Audio,23.121000000000002,North America
200707112CS438,2017-07-11,9,TV and Video,305.982,North America
20070711825787,2017-07-11,6,Audio,25.69,Europe
20070711821927,2017-07-11,6,Audio,23.121000000000002,North America
20070711218866,2017-07-11,6,Audio,23.121000000000002,North America
20070711228006,2017-07-11,6,Audio,23.121000000000002,North America
20070711825516,2017-07-11,1,Audio,59.99,Europe
20070711228006,2017-07-11,1,Audio,53.991,North America
20070711226986,2017-07-11,1,Audio,59.99,Europe
20070711825516,2017-07-11,6,Audio,25.69,Europe
20070711717256,2017-07-11,6,Audio,25.69,Asia
20070711226986,2017-07-11,6,Audio,25.69,Europe
20070711427166,2017-07-11,6,Audio,25.69,Europe
20070711727886,2017-07-11,6,Audio,25.69,Europe
200707113CS509,2017-07-11,19,Computers,2994.0,Asia
200707113CS509,2017-07-11,19,Computers,556.0,Asia
200707113CS509,2017-07-11,19,Computers,2994.0,Asia
200707113CS509,2017-07-11,19,Computers,4194.0,Asia
200707113CS509,2017-07-11,19,Computers,2994.0,Asia
200707113CS509,2017-07-11,19,Computers,1603.0,Asia
200707113CS509,2017-07-11,6,Audio,25.69,Asia
200707113CS509,2017-07-11,19,Computers,19992.0,Asia
200707113CS509,2017-07-11,19,Computers,7984.0,Asia
200707113CS509,2017-07-11,1,Audio,59.99,Asia
20070711721825,2017-07-11,6,Audio,25.69,Europe
20070711826405,2017-07-11,6,Audio,25.69,Europe
20070711328645,2017-07-11,6,Audio,23.121000000000002,North America
20070711815205,2017-07-11,6,Audio,25.69,Asia
20070711815125,2017-07-11,6,Audio,25.69,Asia
20070711712475,2017-07-11,6,Audio,25.69,Europe
20070711711945,2017-07-11,6,Audio,23.121000000000002,North America
20070711721825,2017-07-11,1,Audio,59.99,Europe
20070711716015,2017-07-11,1,Audio,53.991,North America
20070711713085,2017-07-11,1,Audio,53.991,North America
20070711716015,2017-07-11,6,Audio,23.121000000000002,North America
20070711714735,2017-07-11,6,Audio,23.121000000000002,North America
20070711713085,2017-07-11,6,Audio,23.121000000000002,North America
200707113CS506,2017-07-11,20,Computers,2352.0,Europe
200707113CS506,2017-07-11,20,Computers,2862.0,Europe
200707113CS506,2017-07-11,20,Computers,4080.0,Europe
200707113CS506,2017-07-11,20,Computers,1920.0,Europe
200707113CS506,2017-07-11,20,Computers,954.0,Europe
200707113CS506,2017-07-11,20,Computers,954.0,Europe
200707113CS506,2017-07-11,20,Computers,1452.0,Europe
200707113CS496,2017-07-11,10,TV and Video,126.9,Europe
200707113CS496,2017-07-11,19,Computers,190.0,Europe
200707113CS496,2017-07-11,9,TV and Video,469.97,Europe
200707113CS496,2017-07-11,19,Computers,41310.0,Europe
200707113CS496,2017-07-11,19,Computers,14994.0,Europe
200707113CS496,2017-07-11,19,Computers,2994.0,Europe
200707113CS496,2017-07-11,19,Computers,2748.0,Europe
200707113CS496,2017-07-11,19,Computers,5994.0,Europe
200707113CS457,2017-07-11,19,Computers,17992.8,North America
200707113CS457,2017-07-11,19,Computers,1648.8,North America
20070711417470,2017-07-11,1,Audio,53.991,North America
200707113CS457,2017-07-11,19,Computers,1236.6,North America
200707113CS457,2017-07-11,19,Computers,784.8,North America
200707113CS457,2017-07-11,19,Computers,10065.6,North America
200707113CS457,2017-07-11,19,Computers,684.0,North America
200707113CS457,2017-07-11,19,Computers,500.4,North America
200707113CS457,2017-07-11,19,Computers,342.0,North America
20070711617010,2017-07-11,1,Audio,53.991,North America
20070711226410,2017-07-11,6,Audio,25.69,Europe
20070711225790,2017-07-11,6,Audio,25.69,Europe
20070711715730,2017-07-11,6,Audio,25.69,Asia
20070711325530,2017-07-11,6,Audio,25.69,Europe
20070711725770,2017-07-11,6,Audio,25.69,Europe
20070711417470,2017-07-11,6,Audio,23.121000000000002,North America
20070711325530,2017-07-11,1,Audio,59.99,Europe
20070711712380,2017-07-11,6,Audio,25.69,Europe
20070711617010,2017-07-11,6,Audio,23.121000000000002,North America
200707112CS489,2017-07-11,13,TV and Video,3000.0,Europe
200707112CS489,2017-07-11,13,TV and Video,1914.0,Europe
200707112CS489,2017-07-11,13,TV and Video,2994.0,Europe
200707112CS489,2017-07-11,13,TV and Video,2214.0,Europe
200707112CS489,2017-07-11,13,TV and Video,1854.0,Europe
